		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
08/22/13	10:38 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.5	0.00	0.0	---	---	22.7	53	12.6	22.5	9.74	1.1712	0	1	0.0	1
08/22/13	10:39 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.5	0.00	0.0	---	---	22.7	53	12.6	22.6	9.73	1.1710	0	1	0.0	1
08/22/13	10:40 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.6	0.00	0.0	---	---	22.7	53	12.6	22.6	9.73	1.1711	0	1	0.0	1
08/22/13	10:41 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.6	0.00	0.0	---	---	22.7	53	12.6	22.6	9.73	1.1710	0	1	0.0	1
08/22/13	10:42 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.6	0.00	0.0	---	---	22.5	53	12.4	22.3	9.75	1.1722	0	1	0.0	1
08/22/13	10:43 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.6	0.00	0.0	---	---	22.4	54	12.6	22.2	9.90	1.1725	0	1	0.0	1
08/22/13	10:44 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.6	0.00	0.0	---	---	22.3	54	12.5	22.0	9.91	1.1731	0	1	0.0	1
08/22/13	10:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.2	54	12.5	21.9	9.91	1.1734	0	1	0.0	1
08/22/13	10:46 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.2	54	12.4	21.8	9.91	1.1737	0	1	0.0	1
08/22/13	10:47 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.1	54	12.4	21.7	9.91	1.1740	0	1	0.0	1
08/22/13	10:48 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.1	55	12.6	21.8	10.11	1.1737	0	1	0.0	1
08/22/13	10:49 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.1	55	12.6	21.7	10.12	1.1739	0	1	0.0	1
08/22/13	10:50 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.1	55	12.6	21.7	10.12	1.1739	0	1	0.0	1
08/22/13	10:51 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.7	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1743	0	1	0.0	1
08/22/13	10:52 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1744	0	1	0.0	1
08/22/13	10:53 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1744	0	1	0.0	1
08/22/13	10:54 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1743	0	1	0.0	1
08/22/13	10:55 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1744	0	1	0.0	1
08/22/13	10:56 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	55	12.5	21.6	10.12	1.1744	0	1	0.0	1
08/22/13	10:57 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.1	54	12.3	21.7	9.92	1.1745	0	1	0.0	1
08/22/13	10:58 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.1	54	12.4	21.7	9.91	1.1742	0	1	0.0	1
08/22/13	10:59 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.1	54	12.4	21.7	9.91	1.1742	0	1	0.0	1
08/22/13	11:00 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.3	54	12.6	22.1	9.91	1.1731	0	1	0.0	1
08/22/13	11:01 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.4	53	12.4	22.2	9.75	1.1729	0	1	0.0	1
08/22/13	11:02 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.5	53	12.4	22.3	9.75	1.1726	0	1	0.0	1
08/22/13	11:03 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.5	53	12.4	22.3	9.75	1.1726	0	1	0.0	1
08/22/13	11:04 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.6	53	12.5	22.3	9.75	1.1723	0	1	0.0	1
08/22/13	11:05 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.6	53	12.5	22.3	9.75	1.1723	0	1	0.0	1
08/22/13	11:06 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.6	53	12.5	22.3	9.75	1.1723	0	1	0.0	1
08/22/13	11:07 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.3	53	12.3	22.0	9.76	1.1734	0	1	0.0	1
08/22/13	11:08 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.2	53	12.2	21.8	9.77	1.1740	0	1	0.0	1
08/22/13	11:09 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.1	53	12.1	21.7	9.78	1.1746	0	1	0.0	1
08/22/13	11:10 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.1	54	12.3	21.7	9.92	1.1745	0	1	0.0	1
08/22/13	11:11 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	54	12.3	21.6	9.92	1.1748	0	1	0.0	1
08/22/13	11:12 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	22.0	54	12.3	21.6	9.92	1.1747	0	1	0.0	1
08/22/13	11:13 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.9	54	12.2	21.5	9.92	1.1751	0	1	0.0	1
08/22/13	11:14 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.9	54	12.2	21.4	9.92	1.1753	0	1	0.0	1
08/22/13	11:15 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.9	54	12.2	21.4	9.92	1.1753	0	1	0.0	1
08/22/13	11:16 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.9	54	12.2	21.4	9.92	1.1753	0	1	0.0	1
08/22/13	11:17 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.9	54	12.2	21.4	9.92	1.1753	0	1	0.0	1
08/22/13	11:18 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.8	54	12.1	21.3	9.92	1.1756	0	1	0.0	1
08/22/13	11:19 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.8	54	12.1	21.3	9.92	1.1756	0	1	0.0	1
08/22/13	11:20 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.8	0.00	0.0	---	---	21.8	54	12.1	21.2	9.93	1.1759	0	1	0.0	1
08/22/13	11:21 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	21.8	53	11.8	21.2	9.80	1.1762	0	1	0.0	1
08/22/13	11:22 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	21.8	53	11.8	21.3	9.80	1.1760	0	1	0.0	1
08/22/13	11:23 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	21.9	53	11.9	21.3	9.79	1.1757	0	1	0.0	1
08/22/13	11:24 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.1	53	12.0	21.6	9.78	1.1748	0	1	0.0	1
08/22/13	11:25 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.1	52	11.8	21.7	9.61	1.1749	0	1	0.0	1
08/22/13	11:26 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.2	52	11.9	21.8	9.61	1.1744	0	1	0.0	1
08/22/13	11:27 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.3	52	11.9	21.9	9.61	1.1741	0	1	0.0	1
08/22/13	11:28 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.3	52	11.9	21.9	9.61	1.1741	0	1	0.0	1
08/22/13	11:29 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.3	52	11.9	21.9	9.61	1.1741	0	1	0.0	1
08/22/13	11:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.3	51	11.7	21.9	9.41	1.1742	0	1	0.0	1
08/22/13	11:31 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.3	51	11.7	21.9	9.41	1.1742	0	1	0.0	1
08/22/13	11:32 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	22.1	52	11.8	21.7	9.61	1.1750	0	1	0.0	1
08/22/13	11:33 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	21.9	52	11.6	21.4	9.62	1.1758	0	1	0.0	1
08/22/13	11:34 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.9	52	11.6	21.3	9.62	1.1761	0	1	0.0	1
08/22/13	11:35 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.8	53	11.8	21.3	9.80	1.1761	0	1	0.0	1
08/22/13	11:36 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	756.9	0.00	0.0	---	---	21.8	53	11.8	21.2	9.80	1.1764	0	1	0.0	1
08/22/13	11:37 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.1	9.81	1.1767	0	1	0.0	1
08/22/13	11:38 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.1	9.81	1.1767	0	1	0.0	1
08/22/13	11:39 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1769	0	1	0.0	1
08/22/13	11:40 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1769	0	1	0.0	1
08/22/13	11:41 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1770	0	1	0.0	1
08/22/13	11:42 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1770	0	1	0.0	1
08/22/13	11:43 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1773	0	1	0.0	1
08/22/13	11:44 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1772	0	1	0.0	1
08/22/13	11:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1772	0	1	0.0	1
08/22/13	11:46 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1772	0	1	0.0	1
08/22/13	11:47 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.1	9.81	1.1767	0	1	0.0	1
08/22/13	11:48 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.8	53	11.8	21.2	9.80	1.1764	0	1	0.0	1
08/22/13	11:49 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.8	53	11.8	21.2	9.80	1.1764	0	1	0.0	1
08/22/13	11:50 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.0	52	11.7	21.5	9.62	1.1756	0	1	0.0	1
08/22/13	11:51 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.1	52	11.7	21.6	9.62	1.1754	0	1	0.0	1
08/22/13	11:52 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.1	52	11.8	21.7	9.61	1.1750	0	1	0.0	1
08/22/13	11:53 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.2	52	11.8	21.7	9.61	1.1748	0	1	0.0	1
08/22/13	11:54 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.2	52	11.9	21.8	9.61	1.1745	0	1	0.0	1
08/22/13	11:55 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.2	52	11.9	21.8	9.61	1.1746	0	1	0.0	1
08/22/13	11:56 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.2	52	11.9	21.8	9.61	1.1746	0	1	0.0	1
08/22/13	11:57 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	22.1	52	11.7	21.6	9.62	1.1754	0	1	0.0	1
08/22/13	11:58 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.9	52	11.6	21.3	9.62	1.1763	0	1	0.0	1
08/22/13	11:59 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.8	53	11.8	21.3	9.80	1.1762	0	1	0.0	1
08/23/13	12:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.8	53	11.8	21.2	9.80	1.1765	0	1	0.0	1
08/23/13	12:01 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.1	9.81	1.1768	0	1	0.0	1
08/23/13	12:02 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1771	0	1	0.0	1
08/23/13	12:03 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1770	0	1	0.0	1
08/23/13	12:04 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.0	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1773	0	1	0.0	1
08/23/13	12:05 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1774	0	1	0.0	1
08/23/13	12:06 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1774	0	1	0.0	1
08/23/13	12:07 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.82	1.1777	0	1	0.0	1
08/23/13	12:08 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.82	1.1777	0	1	0.0	1
08/23/13	12:09 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.82	1.1777	0	1	0.0	1
08/23/13	12:10 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.82	1.1778	0	1	0.0	1
08/23/13	12:11 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.82	1.1778	0	1	0.0	1
08/23/13	12:12 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.6	53	11.6	20.9	9.81	1.1775	0	1	0.0	1
08/23/13	12:13 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1773	0	1	0.0	1
08/23/13	12:14 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.7	53	11.7	21.0	9.81	1.1773	0	1	0.0	1
08/23/13	12:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.9	52	11.6	21.3	9.62	1.1765	0	1	0.0	1
08/23/13	12:16 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	22.0	52	11.7	21.5	9.62	1.1759	0	1	0.0	1
08/23/13	12:17 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	22.1	52	11.7	21.6	9.62	1.1757	0	1	0.0	1
08/23/13	12:18 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	22.1	52	11.7	21.6	9.62	1.1757	0	1	0.0	1
08/23/13	12:19 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	22.1	52	11.8	21.7	9.61	1.1754	0	1	0.0	1
08/23/13	12:20 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	22.2	51	11.5	21.7	9.41	1.1754	0	1	0.0	1
08/23/13	12:21 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	22.2	51	11.5	21.7	9.41	1.1754	0	1	0.0	1
08/23/13	12:22 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.9	52	11.6	21.4	9.62	1.1762	0	1	0.0	1
08/23/13	12:23 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	52	11.5	21.2	9.63	1.1771	0	1	0.0	1
08/23/13	12:24 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.7	52	11.4	21.1	9.63	1.1774	0	1	0.0	1
08/23/13	12:25 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.3	0.00	0.0	---	---	21.7	52	11.4	21.0	9.63	1.1777	0	1	0.0	1
08/23/13	12:26 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.6	52	11.3	20.9	9.63	1.1779	0	1	0.0	1
08/23/13	12:27 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.3	0.00	0.0	---	---	21.6	52	11.3	20.9	9.63	1.1780	0	1	0.0	1
08/23/13	12:28 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.3	0.00	0.0	---	---	21.6	52	11.3	20.8	9.63	1.1782	0	1	0.0	1
08/23/13	12:29 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.3	0.00	0.0	---	---	21.6	52	11.3	20.8	9.63	1.1783	0	1	0.0	1
08/23/13	12:30 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.6	52	11.3	20.8	9.63	1.1782	0	1	0.0	1
08/23/13	12:31 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.5	52	11.2	20.8	9.64	1.1784	0	1	0.0	1
08/23/13	12:32 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.5	52	11.2	20.8	9.64	1.1784	0	1	0.0	1
08/23/13	12:33 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.5	52	11.2	20.8	9.64	1.1784	0	1	0.0	1
08/23/13	12:34 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.4	52	11.2	20.7	9.64	1.1786	0	1	0.0	1
08/23/13	12:35 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.4	52	11.1	20.6	9.64	1.1790	0	1	0.0	1
08/23/13	12:36 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.4	52	11.1	20.6	9.64	1.1790	0	1	0.0	1
08/23/13	12:37 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.4	52	11.2	20.7	9.64	1.1786	0	1	0.0	1
08/23/13	12:38 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.5	52	11.2	20.8	9.64	1.1783	0	1	0.0	1
08/23/13	12:39 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.6	51	11.0	20.9	9.43	1.1782	0	1	0.0	1
08/23/13	12:40 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.7	51	11.1	20.9	9.43	1.1779	0	1	0.0	1
08/23/13	12:41 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	51	11.2	21.1	9.43	1.1773	0	1	0.0	1
08/23/13	12:42 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	51	11.2	21.1	9.43	1.1773	0	1	0.0	1
08/23/13	12:43 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	50	10.9	21.2	9.25	1.1774	0	1	0.0	1
08/23/13	12:44 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	50	10.9	21.2	9.25	1.1774	0	1	0.0	1
08/23/13	12:45 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	50	10.9	21.2	9.25	1.1774	0	1	0.0	1
08/23/13	12:46 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.8	50	10.9	21.2	9.25	1.1774	0	1	0.0	1
08/23/13	12:47 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.6	51	11.0	20.9	9.43	1.1782	0	1	0.0	1
08/23/13	12:48 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.4	51	10.9	20.7	9.44	1.1790	0	1	0.0	1
08/23/13	12:49 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.3	51	10.8	20.5	9.44	1.1795	0	1	0.0	1
08/23/13	12:50 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.3	51	10.7	20.4	9.44	1.1798	0	1	0.0	1
08/23/13	12:51 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.2	51	10.7	20.3	9.45	1.1801	0	1	0.0	1
08/23/13	12:52 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.2	51	10.7	20.3	9.45	1.1801	0	1	0.0	1
08/23/13	12:53 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.2	51	10.6	20.3	9.45	1.1804	0	1	0.0	1
08/23/13	12:54 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.6	20.2	9.45	1.1807	0	1	0.0	1
08/23/13	12:55 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.6	20.2	9.45	1.1806	0	1	0.0	1
08/23/13	12:56 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.5	20.2	9.45	1.1809	0	1	0.0	1
08/23/13	12:57 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.5	20.2	9.45	1.1809	0	1	0.0	1
08/23/13	12:58 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.0	51	10.5	20.1	9.45	1.1812	0	1	0.0	1
08/23/13	12:59 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.0	51	10.5	20.1	9.45	1.1812	0	1	0.0	1
08/23/13	1:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	20.9	51	10.4	20.1	9.46	1.1815	0	1	0.0	1
08/23/13	1:01 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	20.9	51	10.4	20.1	9.46	1.1815	0	1	0.0	1
08/23/13	1:02 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.5	20.2	9.45	1.1809	0	1	0.0	1
08/23/13	1:03 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.6	20.2	9.45	1.1806	0	1	0.0	1
08/23/13	1:04 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.1	51	10.6	20.2	9.45	1.1807	0	1	0.0	1
08/23/13	1:05 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.2	0.00	0.0	---	---	21.3	50	10.4	20.4	9.25	1.1801	0	1	0.0	1
08/23/13	1:06 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	757.1	0.00	0.0	---	---	21.4	50	10.5	20.5	9.25	1.1795	0	1	0.0	1
