APITime,NO,NO2,NOx
04/09/2013 11:48:05,84.8,72.7,157.6
04/09/2013 11:48:07,84.8,72.7,157.6
04/09/2013 11:48:08,84.8,72.7,157.6
04/09/2013 11:48:09,84.9,71.9,156.8
04/09/2013 11:48:11,84.9,71.9,156.8
04/09/2013 11:48:12,84.9,71.9,156.8
04/09/2013 11:48:14,84.9,71.9,156.8
04/09/2013 11:48:15,84.9,71.9,156.8
04/09/2013 11:48:16,84.9,71.9,156.8
04/09/2013 11:48:18,85.6,71.6,157.1
04/09/2013 11:48:19,85.6,71.6,157.1
04/09/2013 11:48:20,85.6,71.6,157.1
04/09/2013 11:48:22,85.6,71.6,157.1
04/09/2013 11:48:23,85.6,71.6,157.1
04/09/2013 11:48:25,85.6,71.6,157.1
04/09/2013 11:48:26,85.9,71.5,157.4
04/09/2013 11:48:27,85.9,71.5,157.4
04/09/2013 11:48:29,85.9,71.5,157.4
04/09/2013 11:48:30,85.9,71.5,157.4
04/09/2013 11:48:31,85.9,71.5,157.4
04/09/2013 11:48:33,85.9,71.5,157.4
04/09/2013 11:48:34,85.9,71.5,157.4
04/09/2013 11:48:35,86.1,71.8,157.9
04/09/2013 11:48:37,86.1,71.8,157.9
04/09/2013 11:48:38,86.1,71.8,157.9
04/09/2013 11:48:39,86.1,71.8,157.9
04/09/2013 11:48:41,86.1,71.8,157.9
04/09/2013 11:48:42,86.1,71.8,157.9
04/09/2013 11:48:43,86.2,72.1,158.3
04/09/2013 11:48:45,86.2,72.1,158.3
04/09/2013 11:48:46,86.2,72.1,158.3
04/09/2013 11:48:47,86.2,72.1,158.3
04/09/2013 11:48:49,86.2,72.1,158.3
04/09/2013 11:48:50,86.2,72.1,158.3
04/09/2013 11:48:52,86.2,71.9,158.4
04/09/2013 11:48:53,86.5,71.9,158.4
04/09/2013 11:48:54,86.5,71.9,158.4
04/09/2013 11:48:56,86.5,71.9,158.4
04/09/2013 11:48:57,86.5,71.9,158.4
04/09/2013 11:48:58,86.5,71.9,158.4
04/09/2013 11:49:00,86.5,71.9,158.4
04/09/2013 11:49:01,86.3,72.6,158.9
04/09/2013 11:49:02,86.3,72.6,158.9
04/09/2013 11:49:04,86.3,72.6,158.9
04/09/2013 11:49:05,86.3,72.6,158.9
04/09/2013 11:49:07,86.3,72.6,158.9
04/09/2013 11:49:08,86.3,72.6,158.9
04/09/2013 11:49:09,86.3,72.6,158.9
04/09/2013 11:49:11,86.3,72.6,158.9
04/09/2013 11:49:12,86.3,72.6,158.9
04/09/2013 11:49:13,90.4,86.1,176.4
04/09/2013 11:49:15,90.4,86.1,176.4
04/09/2013 11:49:16,90.4,86.1,176.4
04/09/2013 11:49:17,90.4,86.1,176.4
04/09/2013 11:49:19,90.4,86.1,176.4
04/09/2013 11:49:20,90.4,86.1,176.4
04/09/2013 11:49:22,90.4,86.1,176.4
04/09/2013 11:49:23,89.0,88.3,177.3
04/09/2013 11:49:24,89.0,88.3,177.3
04/09/2013 11:49:26,89.0,88.3,177.3
04/09/2013 11:49:27,89.0,88.3,177.3
04/09/2013 11:49:28,89.0,88.3,177.3
04/09/2013 11:49:30,89.0,88.3,177.3
04/09/2013 11:49:31,88.2,85.5,173.7
04/09/2013 11:49:33,88.2,85.5,173.7
04/09/2013 11:49:34,88.2,85.5,173.7
04/09/2013 11:49:35,88.2,85.5,173.7
04/09/2013 11:49:37,88.2,85.5,173.7
04/09/2013 11:49:38,88.2,85.5,173.7
04/09/2013 11:49:39,88.2,84.4,171.9
04/09/2013 11:49:41,87.5,84.4,171.9
04/09/2013 11:49:42,87.5,84.4,171.9
04/09/2013 11:49:43,87.5,84.4,171.9
04/09/2013 11:49:45,87.5,84.4,171.9
04/09/2013 11:49:46,87.5,84.4,171.9
04/09/2013 11:49:47,87.5,84.4,171.9
04/09/2013 11:49:49,82.9,86.2,169.1
04/09/2013 11:49:50,82.9,86.2,169.1
04/09/2013 11:49:52,82.9,86.2,169.1
04/09/2013 11:49:53,82.9,86.2,169.1
04/09/2013 11:49:54,82.9,86.2,169.1
04/09/2013 11:49:56,82.9,86.2,169.1
04/09/2013 11:49:57,82.3,78.9,161.2
04/09/2013 11:49:58,82.3,78.9,161.2
04/09/2013 11:50:00,82.3,78.9,161.2
04/09/2013 11:50:01,82.3,78.9,161.2
04/09/2013 11:50:02,82.3,78.9,161.2
04/09/2013 11:50:04,82.3,78.9,161.2
04/09/2013 11:50:05,82.3,72.7,152.0
04/09/2013 11:50:07,79.3,72.7,152.0
04/09/2013 11:50:08,79.3,72.7,152.0
04/09/2013 11:50:09,79.3,72.7,152.0
04/09/2013 11:50:11,79.3,72.7,152.0
04/09/2013 11:50:12,79.3,72.7,152.0
04/09/2013 11:50:13,79.3,72.7,152.0
04/09/2013 11:50:15,79.3,72.7,152.0
04/09/2013 11:50:16,79.3,72.7,152.0
04/09/2013 11:50:18,79.3,72.7,152.0
04/09/2013 11:50:19,76.4,69.5,145.9
04/09/2013 11:50:20,76.4,69.5,145.9
04/09/2013 11:50:22,76.4,69.5,145.9
04/09/2013 11:50:23,76.4,69.5,145.9
04/09/2013 11:50:24,76.4,69.5,145.9
04/09/2013 11:50:26,76.4,69.5,145.9
04/09/2013 11:50:27,73.9,70.1,144.0
04/09/2013 11:50:29,73.9,70.1,144.0
04/09/2013 11:50:30,73.9,70.1,144.0
04/09/2013 11:50:31,73.9,70.1,144.0
04/09/2013 11:50:33,73.9,70.1,144.0
04/09/2013 11:50:34,73.9,70.1,144.0
04/09/2013 11:50:35,73.9,70.1,144.0
04/09/2013 11:50:37,71.9,69.9,141.8
04/09/2013 11:50:38,71.9,69.9,141.8
04/09/2013 11:50:40,71.9,69.9,141.8
04/09/2013 11:50:41,71.9,69.9,141.8
04/09/2013 11:50:42,71.9,69.9,141.8
04/09/2013 11:50:44,71.9,69.9,141.8
04/09/2013 11:50:45,69.9,67.9,137.8
04/09/2013 11:50:46,69.9,67.9,137.8
04/09/2013 11:50:48,69.9,67.9,137.8
04/09/2013 11:50:49,69.9,67.9,137.8
04/09/2013 11:50:50,69.9,67.9,137.8
04/09/2013 11:50:52,69.9,67.9,137.8
04/09/2013 11:50:53,67.7,66.6,134.2
04/09/2013 11:50:55,67.7,66.6,134.2
04/09/2013 11:50:56,67.7,66.6,134.2
04/09/2013 11:50:57,67.7,66.6,134.2
04/09/2013 11:50:59,67.7,66.6,134.2
04/09/2013 11:51:00,67.7,66.6,134.2
04/09/2013 11:51:01,67.7,66.6,134.2
04/09/2013 11:51:03,66.2,64.5,130.7
04/09/2013 11:51:04,66.2,64.5,130.7
04/09/2013 11:51:05,66.2,64.5,130.7
04/09/2013 11:51:07,66.2,64.5,130.7
04/09/2013 11:51:08,66.2,64.5,130.7
04/09/2013 11:51:09,66.2,64.5,130.7
04/09/2013 11:51:11,66.1,65.6,131.8
04/09/2013 11:51:12,66.1,65.6,131.8
04/09/2013 11:51:13,66.1,65.6,131.8
04/09/2013 11:51:15,66.1,65.6,131.8
04/09/2013 11:51:16,66.1,65.6,131.8
04/09/2013 11:51:18,66.1,65.6,131.8
04/09/2013 11:51:19,66.1,65.6,131.8
04/09/2013 11:51:20,66.1,65.6,131.8
04/09/2013 11:51:22,66.1,65.6,131.8
04/09/2013 11:51:23,66.1,65.6,128.7
04/09/2013 11:51:24,64.4,64.3,128.7
04/09/2013 11:51:26,64.4,64.3,128.7
04/09/2013 11:51:27,64.4,64.3,128.7
04/09/2013 11:51:29,64.4,64.3,128.7
04/09/2013 11:51:30,64.4,64.3,128.7
04/09/2013 11:51:31,64.4,64.3,128.7
04/09/2013 11:51:33,61.7,61.2,122.9
04/09/2013 11:51:34,61.7,61.2,122.9
04/09/2013 11:51:35,61.7,61.2,122.9
04/09/2013 11:51:37,61.7,61.2,122.9
04/09/2013 11:51:38,61.7,61.2,122.9
04/09/2013 11:51:39,61.7,61.2,122.9
04/09/2013 11:51:41,62.3,60.4,122.7
04/09/2013 11:51:42,62.3,60.4,122.7
04/09/2013 11:51:43,62.3,60.4,122.7
04/09/2013 11:51:45,62.3,60.4,122.7
04/09/2013 11:51:46,62.3,60.4,122.7
04/09/2013 11:51:48,62.3,60.4,122.7
04/09/2013 11:51:49,62.3,60.4,122.7
04/09/2013 11:51:50,61.9,62.7,124.6
04/09/2013 11:51:52,61.9,62.7,124.6
04/09/2013 11:51:53,61.9,62.7,124.6
04/09/2013 11:51:55,61.9,62.7,124.6
04/09/2013 11:51:56,61.9,62.7,124.6
04/09/2013 11:51:57,61.9,62.7,124.6
04/09/2013 11:51:59,62.7,63.4,126.1
04/09/2013 11:52:00,62.7,63.4,126.1
04/09/2013 11:52:01,62.7,63.4,126.1
04/09/2013 11:52:03,62.7,63.4,126.1
04/09/2013 11:52:04,62.7,63.4,126.1
04/09/2013 11:52:05,62.7,63.4,126.1
04/09/2013 11:52:07,62.0,61.0,123.0
04/09/2013 11:52:08,62.0,61.0,123.0
04/09/2013 11:52:09,62.0,61.0,123.0
04/09/2013 11:52:11,62.0,61.0,123.0
04/09/2013 11:52:12,62.0,61.0,123.0
04/09/2013 11:52:14,62.0,61.0,123.0
04/09/2013 11:52:15,62.0,61.0,123.0
04/09/2013 11:52:16,61.9,62.5,124.4
04/09/2013 11:52:18,61.9,62.5,124.4
04/09/2013 11:52:19,61.9,62.5,124.4
04/09/2013 11:52:21,61.9,62.5,124.4
04/09/2013 11:52:22,61.9,62.5,124.4
04/09/2013 11:52:23,61.9,62.5,124.4
04/09/2013 11:52:25,61.9,62.5,124.4
04/09/2013 11:52:26,61.9,62.5,124.4
04/09/2013 11:52:27,61.9,62.5,124.4
04/09/2013 11:52:29,61.9,62.6,124.6
04/09/2013 11:52:30,61.9,62.6,124.6
04/09/2013 11:52:31,61.9,62.6,124.6
04/09/2013 11:52:33,61.9,62.6,124.6
04/09/2013 11:52:34,61.9,62.6,124.6
04/09/2013 11:52:35,61.9,62.6,124.6
04/09/2013 11:52:37,61.9,62.6,124.6
04/09/2013 11:52:38,61.9,62.7,124.6
04/09/2013 11:52:40,61.9,62.7,124.6
04/09/2013 11:52:41,61.9,62.7,124.6
04/09/2013 11:52:42,61.9,62.7,124.6
04/09/2013 11:52:44,61.9,62.7,124.6
04/09/2013 11:52:45,61.9,62.7,124.6
04/09/2013 11:52:46,61.9,62.7,124.6
04/09/2013 11:52:48,61.9,62.7,124.6
04/09/2013 11:52:49,61.9,62.7,124.6
04/09/2013 11:52:50,61.9,62.7,124.6
04/09/2013 11:52:52,61.9,62.7,124.6
04/09/2013 11:52:53,61.9,62.7,124.6
04/09/2013 11:52:54,61.8,62.6,124.4
04/09/2013 11:52:56,61.8,62.6,124.4
04/09/2013 11:52:57,61.8,62.6,124.4
04/09/2013 11:52:58,61.8,62.6,124.4
04/09/2013 11:53:00,61.8,62.6,124.4
04/09/2013 11:53:01,61.8,62.6,124.4
04/09/2013 11:53:02,61.8,62.6,124.4
04/09/2013 11:53:04,61.7,62.5,124.2
04/09/2013 11:53:05,61.7,62.5,124.2
04/09/2013 11:53:07,61.7,62.5,124.2
04/09/2013 11:53:08,61.7,62.5,124.2
04/09/2013 11:53:09,61.7,62.5,124.2
04/09/2013 11:53:11,61.7,62.5,124.2
04/09/2013 11:53:12,61.6,62.2,123.9
04/09/2013 11:53:13,61.6,62.2,123.9
04/09/2013 11:53:15,61.6,62.2,123.9
04/09/2013 11:53:16,61.6,62.2,123.9
04/09/2013 11:53:17,61.6,62.2,123.9
04/09/2013 11:53:19,61.6,62.2,123.9
04/09/2013 11:53:20,61.6,62.2,123.8
04/09/2013 11:53:22,61.6,62.2,123.8
04/09/2013 11:53:23,61.6,62.2,123.8
04/09/2013 11:53:24,61.6,62.2,123.8
04/09/2013 11:53:26,61.6,62.2,123.8
04/09/2013 11:53:27,61.6,62.2,123.8
04/09/2013 11:53:28,61.6,62.2,123.8
04/09/2013 11:53:30,61.6,62.2,123.8
04/09/2013 11:53:31,61.6,62.2,123.8
04/09/2013 11:53:32,61.6,62.2,123.8
04/09/2013 11:53:34,61.8,62.1,123.9
04/09/2013 11:53:35,61.8,62.1,123.9
04/09/2013 11:53:36,61.8,62.1,123.9
04/09/2013 11:53:38,61.8,62.1,123.9
04/09/2013 11:53:39,61.8,62.1,123.9
04/09/2013 11:53:41,61.8,62.1,123.9
04/09/2013 11:53:42,61.9,62.1,124.0
04/09/2013 11:53:43,61.9,62.1,124.0
04/09/2013 11:53:45,61.9,62.1,124.0
04/09/2013 11:53:46,61.9,62.1,124.0
04/09/2013 11:53:47,61.9,62.1,124.0
04/09/2013 11:53:49,61.9,62.1,124.0
04/09/2013 11:53:50,61.9,62.1,124.0
04/09/2013 11:53:51,61.9,62.3,124.2
04/09/2013 11:53:53,61.9,62.3,124.2
04/09/2013 11:53:54,61.9,62.3,124.2
04/09/2013 11:53:56,61.9,62.3,124.2
04/09/2013 11:53:57,61.9,62.3,124.2
04/09/2013 11:53:58,61.9,62.3,124.2
04/09/2013 11:54:00,61.9,62.1,124.0
04/09/2013 11:54:01,61.9,62.1,124.0
04/09/2013 11:54:02,61.9,62.1,124.0
04/09/2013 11:54:04,61.9,62.1,124.0
04/09/2013 11:54:05,61.9,62.1,124.0
04/09/2013 11:54:06,61.9,62.1,124.0
04/09/2013 11:54:08,61.8,62.2,124.0
04/09/2013 11:54:09,61.8,62.2,124.0
04/09/2013 11:54:11,61.8,62.2,124.0
04/09/2013 11:54:12,61.8,62.2,124.0
04/09/2013 11:54:13,61.8,62.2,124.0
04/09/2013 11:54:15,61.8,62.2,124.0
04/09/2013 11:54:16,61.8,62.2,124.0
04/09/2013 11:54:17,62.0,61.6,123.6
04/09/2013 11:54:19,62.0,61.6,123.6
04/09/2013 11:54:20,62.0,61.6,123.6
04/09/2013 11:54:21,62.0,61.6,123.6
04/09/2013 11:54:23,62.0,61.6,123.6
04/09/2013 11:54:24,62.0,61.6,123.6
04/09/2013 11:54:25,61.9,61.8,123.7
04/09/2013 11:54:27,61.9,61.8,123.7
04/09/2013 11:54:28,61.9,61.8,123.7
04/09/2013 11:54:29,61.9,61.8,123.7
04/09/2013 11:54:31,61.9,61.8,123.7
04/09/2013 11:54:32,61.9,61.8,123.7
04/09/2013 11:54:34,61.9,61.8,123.7
04/09/2013 11:54:35,61.9,61.8,123.7
04/09/2013 11:54:36,61.9,61.8,123.7
04/09/2013 11:54:38,61.9,61.8,123.7
04/09/2013 11:54:39,61.4,61.8,123.2
04/09/2013 11:54:40,61.4,61.8,123.2
04/09/2013 11:54:42,61.4,61.8,123.2
04/09/2013 11:54:43,61.4,61.8,123.2
04/09/2013 11:54:44,61.4,61.8,123.2
04/09/2013 11:54:46,61.4,61.8,123.2
04/09/2013 11:54:47,61.1,61.5,122.6
04/09/2013 11:54:48,61.1,61.5,122.6
04/09/2013 11:54:50,61.1,61.5,122.6
04/09/2013 11:54:51,61.1,61.5,122.6
04/09/2013 11:54:53,61.1,61.5,122.6
04/09/2013 11:54:54,61.1,61.5,122.6
04/09/2013 11:54:55,60.7,61.6,122.3
04/09/2013 11:54:57,60.7,61.6,122.3
04/09/2013 11:54:58,60.7,61.6,122.3
04/09/2013 11:54:59,60.7,61.6,122.3
04/09/2013 11:55:01,60.7,61.6,122.3
04/09/2013 11:55:02,60.7,61.6,122.3
04/09/2013 11:55:03,60.7,61.6,122.3
04/09/2013 11:55:05,60.4,61.4,121.8
04/09/2013 11:55:06,60.4,61.4,121.8
04/09/2013 11:55:08,60.4,61.4,121.8
04/09/2013 11:55:09,60.4,61.4,121.8
04/09/2013 11:55:10,60.4,61.4,121.8
04/09/2013 11:55:12,60.4,61.4,121.8
04/09/2013 11:55:13,60.0,61.2,121.2
04/09/2013 11:55:14,60.0,61.2,121.2
04/09/2013 11:55:16,60.0,61.2,121.2
04/09/2013 11:55:17,60.0,61.2,121.2
04/09/2013 11:55:18,60.0,61.2,121.2
04/09/2013 11:55:20,60.0,61.2,121.2
04/09/2013 11:55:21,60.0,57.4,101.0
04/09/2013 11:55:22,43.6,57.4,101.0
04/09/2013 11:55:24,43.6,57.4,101.0
04/09/2013 11:55:25,43.6,57.4,101.0
04/09/2013 11:55:27,43.6,57.4,101.0
04/09/2013 11:55:28,43.6,57.4,101.0
04/09/2013 11:55:29,43.6,57.4,101.0
04/09/2013 11:55:31,43.8,56.2,99.9
04/09/2013 11:55:32,43.8,56.2,99.9
04/09/2013 11:55:33,43.8,56.2,99.9
04/09/2013 11:55:35,43.8,56.2,99.9
04/09/2013 11:55:36,43.8,56.2,99.9
04/09/2013 11:55:37,43.8,56.2,99.9
04/09/2013 11:55:39,43.8,56.2,99.9
04/09/2013 11:55:40,43.8,56.2,99.9
04/09/2013 11:55:41,43.8,56.2,99.9
04/09/2013 11:55:43,42.6,57.9,100.5
04/09/2013 11:55:44,42.6,57.9,100.5
04/09/2013 11:55:46,42.6,57.9,100.5
04/09/2013 11:55:47,42.6,57.9,100.5
04/09/2013 11:55:48,42.6,57.9,100.5
04/09/2013 11:55:50,42.6,57.9,100.5
04/09/2013 11:55:51,42.6,57.9,100.5
04/09/2013 11:55:52,40.9,56.4,97.3
04/09/2013 11:55:54,40.9,56.4,97.3
04/09/2013 11:55:55,40.9,56.4,97.3
04/09/2013 11:55:56,40.9,56.4,97.3
04/09/2013 11:55:58,40.9,56.4,97.3
04/09/2013 11:55:59,40.9,56.4,97.3
04/09/2013 11:56:00,40.6,55.4,96.0
04/09/2013 11:56:02,40.6,55.4,96.0
04/09/2013 11:56:03,40.6,55.4,96.0
04/09/2013 11:56:04,40.6,55.4,96.0
04/09/2013 11:56:06,40.6,55.4,96.0
04/09/2013 11:56:07,40.6,55.4,96.0
04/09/2013 11:56:08,40.6,55.4,96.0
04/09/2013 11:56:10,42.6,55.8,98.4
04/09/2013 11:56:11,42.6,55.8,98.4
04/09/2013 11:56:13,42.6,55.8,98.4
04/09/2013 11:56:14,42.6,55.8,98.4
04/09/2013 11:56:15,42.6,55.8,98.4
04/09/2013 11:56:17,42.6,55.8,98.4
04/09/2013 11:56:18,45.5,55.0,100.5
04/09/2013 11:56:19,45.5,55.0,100.5
04/09/2013 11:56:21,45.5,55.0,100.5
04/09/2013 11:56:22,45.5,55.0,100.5
04/09/2013 11:56:24,45.5,55.0,100.5
04/09/2013 11:56:25,45.5,55.0,100.5
04/09/2013 11:56:26,46.9,55.2,102.2
04/09/2013 11:56:28,46.9,55.2,102.2
04/09/2013 11:56:29,46.9,55.2,102.2
04/09/2013 11:56:30,46.9,55.2,102.2
04/09/2013 11:56:32,46.9,55.2,102.2
04/09/2013 11:56:33,46.9,55.2,102.2
04/09/2013 11:56:35,46.9,55.2,101.9
04/09/2013 11:56:36,47.9,53.9,101.9
04/09/2013 11:56:37,47.9,53.9,101.9
04/09/2013 11:56:39,47.9,53.9,101.9
04/09/2013 11:56:40,47.9,53.9,101.9
04/09/2013 11:56:41,47.9,53.9,101.9
04/09/2013 11:56:43,47.9,53.9,101.9
04/09/2013 11:56:44,47.9,53.9,101.9
04/09/2013 11:56:45,47.9,53.9,101.9
04/09/2013 11:56:47,47.9,53.9,101.9
04/09/2013 11:56:48,48.5,53.7,102.2
04/09/2013 11:56:49,48.5,53.7,102.2
04/09/2013 11:56:51,48.5,53.7,102.2
04/09/2013 11:56:52,48.5,53.7,102.2
04/09/2013 11:56:54,48.5,53.7,102.2
04/09/2013 11:56:55,48.5,53.7,102.2
04/09/2013 11:56:56,51.0,55.3,106.2
04/09/2013 11:56:58,51.0,55.3,106.2
04/09/2013 11:56:59,51.0,55.3,106.2
04/09/2013 11:57:00,51.0,55.3,106.2
04/09/2013 11:57:02,51.0,55.3,106.2
04/09/2013 11:57:03,51.0,55.3,106.2
04/09/2013 11:57:04,51.0,55.3,106.2
04/09/2013 11:57:06,50.9,56.5,107.4
04/09/2013 11:57:07,50.9,56.5,107.4
04/09/2013 11:57:09,50.9,56.5,107.4
04/09/2013 11:57:10,50.9,56.5,107.4
04/09/2013 11:57:11,50.9,56.5,107.4
04/09/2013 11:57:13,50.9,56.5,107.4
04/09/2013 11:57:14,49.5,58.6,108.1
04/09/2013 11:57:15,49.5,58.6,108.1
04/09/2013 11:57:17,49.5,58.6,108.1
04/09/2013 11:57:18,49.5,58.6,108.1
04/09/2013 11:57:19,49.5,58.6,108.1
04/09/2013 11:57:21,49.5,58.6,108.1
04/09/2013 11:57:22,49.5,58.7,108.4
04/09/2013 11:57:24,49.8,58.7,108.4
04/09/2013 11:57:25,49.8,58.7,108.4
04/09/2013 11:57:26,49.8,58.7,108.4
04/09/2013 11:57:28,49.8,58.7,108.4
04/09/2013 11:57:29,49.8,58.7,108.4
04/09/2013 11:57:30,49.8,58.7,108.4
04/09/2013 11:57:32,49.5,60.5,109.9
04/09/2013 11:57:33,49.5,60.5,109.9
04/09/2013 11:57:34,49.5,60.5,109.9
04/09/2013 11:57:36,49.5,60.5,109.9
04/09/2013 11:57:37,49.5,60.5,109.9
04/09/2013 11:57:39,49.5,60.5,109.9
04/09/2013 11:57:40,51.7,60.3,112.0
04/09/2013 11:57:41,51.7,60.3,112.0
04/09/2013 11:57:43,51.7,60.3,112.0
04/09/2013 11:57:44,51.7,60.3,112.0
04/09/2013 11:57:45,51.7,60.3,112.0
04/09/2013 11:57:47,51.7,60.3,112.0
04/09/2013 11:57:48,51.7,60.3,112.0
04/09/2013 11:57:49,51.7,60.3,112.0
04/09/2013 11:57:51,51.7,60.3,112.0
04/09/2013 11:57:52,51.7,60.3,112.0
04/09/2013 11:57:53,51.3,60.4,111.7
04/09/2013 11:57:55,51.3,60.4,111.7
04/09/2013 11:57:56,51.3,60.4,111.7
04/09/2013 11:57:58,51.3,60.4,111.7
04/09/2013 11:57:59,51.3,60.4,111.7
04/09/2013 11:58:00,51.3,60.4,111.7
04/09/2013 11:58:02,50.8,60.6,111.3
04/09/2013 11:58:03,50.8,60.6,111.3
04/09/2013 11:58:04,50.8,60.6,111.3
04/09/2013 11:58:06,50.8,60.6,111.3
04/09/2013 11:58:07,50.8,60.6,111.3
04/09/2013 11:58:08,50.8,60.6,111.3
04/09/2013 11:58:10,50.6,60.3,110.9
04/09/2013 11:58:11,50.6,60.3,110.9
04/09/2013 11:58:13,50.6,60.3,110.9
04/09/2013 11:58:14,50.6,60.3,110.9
04/09/2013 11:58:15,50.6,60.3,110.9
04/09/2013 11:58:17,50.6,60.3,110.9
04/09/2013 11:58:18,50.6,60.3,110.9
04/09/2013 11:58:19,50.1,60.4,110.5
04/09/2013 11:58:21,50.1,60.4,110.5
04/09/2013 11:58:22,50.1,60.4,110.5
04/09/2013 11:58:23,50.1,60.4,110.5
04/09/2013 11:58:25,50.1,60.4,110.5
04/09/2013 11:58:26,50.1,60.4,110.5
04/09/2013 11:58:28,50.0,60.0,109.9
04/09/2013 11:58:29,50.0,60.0,109.9
04/09/2013 11:58:30,50.0,60.0,109.9
04/09/2013 11:58:32,50.0,60.0,109.9
04/09/2013 11:58:33,50.0,60.0,109.9
04/09/2013 11:58:34,50.0,60.0,109.9
04/09/2013 11:58:36,49.8,59.8,109.6
04/09/2013 11:58:37,49.8,59.8,109.6
04/09/2013 11:58:38,49.8,59.8,109.6
04/09/2013 11:58:40,49.8,59.8,109.6
04/09/2013 11:58:41,49.8,59.8,109.6
04/09/2013 11:58:43,49.8,59.8,109.6
04/09/2013 11:58:44,49.8,59.8,109.6
04/09/2013 11:58:45,49.7,59.6,109.2
04/09/2013 11:58:47,49.7,59.6,109.2
04/09/2013 11:58:48,49.7,59.6,109.2
04/09/2013 11:58:49,49.7,59.6,109.2
04/09/2013 11:58:51,49.7,59.6,109.2
04/09/2013 11:58:52,49.7,59.6,109.2
04/09/2013 11:58:53,49.7,59.6,109.2
04/09/2013 11:58:55,49.7,59.6,109.2
04/09/2013 11:58:56,49.7,59.6,109.2
04/09/2013 11:58:58,49.3,59.6,108.9
04/09/2013 11:58:59,49.3,59.6,108.9
04/09/2013 11:59:00,49.3,59.6,108.9
04/09/2013 11:59:01,49.3,59.6,108.9
04/09/2013 11:59:03,49.3,59.6,108.9
04/09/2013 11:59:04,49.3,59.6,108.9
04/09/2013 11:59:05,49.3,59.6,108.9
04/09/2013 11:59:07,39.3,50.8,90.2
04/09/2013 11:59:08,39.3,50.8,90.2
04/09/2013 11:59:10,39.3,50.8,90.2
04/09/2013 11:59:11,39.3,50.8,90.2
04/09/2013 11:59:12,39.3,50.8,90.2
04/09/2013 11:59:14,39.3,50.8,90.2
04/09/2013 11:59:15,39.1,48.7,87.8
04/09/2013 11:59:17,39.1,48.7,87.8
04/09/2013 11:59:18,39.1,48.7,87.8
04/09/2013 11:59:19,39.1,48.7,87.8
04/09/2013 11:59:21,39.1,48.7,87.8
04/09/2013 11:59:22,39.1,48.7,87.8
04/09/2013 11:59:23,39.1,48.2,86.8
04/09/2013 11:59:25,38.7,48.2,86.8
04/09/2013 11:59:26,38.7,48.2,86.8
04/09/2013 11:59:27,38.7,48.2,86.8
04/09/2013 11:59:29,38.7,48.2,86.8
04/09/2013 11:59:30,38.7,48.2,86.8
04/09/2013 11:59:31,38.7,48.2,86.8
04/09/2013 11:59:33,36.5,49.6,86.1
04/09/2013 11:59:34,36.5,49.6,86.1
04/09/2013 11:59:36,36.5,49.6,86.1
04/09/2013 11:59:37,36.5,49.6,86.1
04/09/2013 11:59:38,36.5,49.6,86.1
04/09/2013 11:59:40,36.5,49.6,86.1
04/09/2013 11:59:41,34.8,50.6,85.3
04/09/2013 11:59:43,34.8,50.6,85.3
04/09/2013 11:59:44,34.8,50.6,85.3
04/09/2013 11:59:45,34.8,50.6,85.3
04/09/2013 11:59:47,34.8,50.6,85.3
04/09/2013 11:59:48,34.8,50.6,85.3
04/09/2013 11:59:49,34.8,50.1,83.1
04/09/2013 11:59:51,32.9,50.1,83.1
04/09/2013 11:59:52,32.9,50.1,83.1
04/09/2013 11:59:53,32.9,50.1,83.1
04/09/2013 11:59:55,32.9,50.1,83.1
04/09/2013 11:59:56,32.9,50.1,83.1
04/09/2013 11:59:57,32.9,50.1,83.1
04/09/2013 11:59:59,32.9,50.1,83.1
04/09/2013 12:00:00,32.9,50.1,83.1
04/09/2013 12:00:01,32.9,50.1,83.1
04/09/2013 12:00:03,32.0,50.7,82.7
04/09/2013 12:00:04,32.0,50.7,82.7
04/09/2013 12:00:06,32.0,50.7,82.7
04/09/2013 12:00:07,32.0,50.7,82.7
04/09/2013 12:00:08,32.0,50.7,82.7
04/09/2013 12:00:10,32.0,50.7,82.7
04/09/2013 12:00:11,32.2,51.0,83.2
04/09/2013 12:00:12,32.2,51.0,83.2
04/09/2013 12:00:14,32.2,51.0,83.2
04/09/2013 12:00:15,32.2,51.0,83.2
04/09/2013 12:00:16,32.2,51.0,83.2
04/09/2013 12:00:18,32.2,51.0,83.2
04/09/2013 12:00:19,32.2,51.0,83.2
04/09/2013 12:00:20,31.9,52.8,84.7
04/09/2013 12:00:22,31.9,52.8,84.7
04/09/2013 12:00:23,31.9,52.8,84.7
04/09/2013 12:00:25,31.9,52.8,84.7
04/09/2013 12:00:26,31.9,52.8,84.7
04/09/2013 12:00:27,31.9,52.8,84.7
04/09/2013 12:00:29,32.9,53.3,86.1
04/09/2013 12:00:30,32.9,53.3,86.1
04/09/2013 12:00:31,32.9,53.3,86.1
04/09/2013 12:00:33,32.9,53.3,86.1
04/09/2013 12:00:34,32.9,53.3,86.1
04/09/2013 12:00:35,32.9,53.3,86.1
04/09/2013 12:00:37,32.9,53.3,86.9
04/09/2013 12:00:38,34.0,52.9,86.9
04/09/2013 12:00:40,34.0,52.9,86.9
04/09/2013 12:00:41,34.0,52.9,86.9
04/09/2013 12:00:42,34.0,52.9,86.9
04/09/2013 12:00:44,34.0,52.9,86.9
04/09/2013 12:00:45,34.0,52.9,86.9
